Freq [GHz],S12 Mag,S13 Mag,S14 Mag,S23 Mag,S24 Mag,S34 Mag,S12 Phase,S13 Phase,S14 Phase,S23 Phase,S24 Phase,S34 Phase,S11 Mag,S22 Mag,S33 Mag,S44 Mag,S11 Phase,S22 Phase,S33 Phase,S44 Phase,,Size
3.6958,-6.718251986,-22.0098996,-33.41528549,-27.40101583,-26.46908055,-28.39276905,7.979481352,-45.68475098,49.30135153,132.7739773,-10.17425086,-17.35846174,-8.19497247,-6.659699612,-13.16205907,-8.389336191,32.53904778,18.04197653,-67.96873417,36.19600111,,0
3.7016,-6.331190371,-22.14061199,-33.10216994,-27.81602605,-26.68448164,-28.61710986,7.870416264,-47.04418474,46.86807411,130.3952711,-13.97433291,-20.22030825,-7.956837819,-6.736318996,-13.73332674,-8.172521468,33.82573334,18.68132746,-71.50778157,36.41978215,,0
3.7074,-6.051641447,-22.2963893,-33.26959362,-27.97891428,-26.88274507,-28.79385174,7.24560136,-49.83372603,44.75105251,130.1479658,-17.15587805,-21.8368859,-7.804581125,-7.054417209,-14.08899673,-7.971599876,34.13523855,17.88016874,-79.91846012,35.93116394,,0
3.7132,-5.725425715,-22.49420312,-33.09799048,-28.0935185,-27.10614996,-28.92490275,8.039198682,-50.41462472,43.67755335,129.6843118,-20.11612175,-22.45648637,-7.591925581,-7.27470812,-13.80636527,-7.678497946,35.51443806,16.83660098,-88.20832272,36.15108075,,0
3.719,-5.479867892,-22.64803238,-32.96770625,-28.16160005,-27.29874436,-28.7874584,9.173252095,-50.89503062,42.56127172,129.0897426,-22.51327594,-22.79676131,-7.471041011,-7.305034776,-13.54880578,-7.436767763,36.65314425,14.61263174,-95.34956797,36.83436073,,0
3.7248,-5.364083009,-22.73173086,-33.05483614,-28.20833865,-27.60725505,-28.84296255,9.604601524,-50.55798058,42.93933486,127.3953461,-24.79400558,-24.39916216,-7.336481879,-7.374229267,-13.01026971,-7.248217273,37.34961682,12.28368385,-100.2326073,36.83643908,,0
3.7306,-5.193305872,-22.75310182,-33.01131697,-28.33527377,-27.92306815,-28.91174926,12.52840895,-51.05741786,43.54368504,126.7562637,-26.89337344,-26.56588757,-7.483308648,-7.297310142,-12.54808122,-7.136563625,37.94123795,9.199947385,-103.6378228,37.8300972,,0
3.7364,-5.123664159,-22.59289949,-32.80234256,-28.44790751,-28.14783962,-29.02501901,14.05401331,-50.98861275,43.53039933,126.7971666,-28.84536692,-28.36033224,-7.481691415,-7.230649616,-11.84909337,-7.072727858,39.79222995,7.231115531,-105.1738312,39.06568281,,0
3.7422,-5.144621917,-22.59464677,-32.4245986,-28.38524302,-28.28006258,-29.10039352,16.31153682,-52.07880711,44.04092231,126.2663654,-29.98088729,-29.23257182,-7.573174256,-6.990147599,-11.41686199,-7.083619739,41.42004117,5.022379509,-105.3322763,40.15967241,,0
3.748,-5.150067181,-22.62691211,-32.0372265,-28.40356884,-28.57638482,-29.19333939,17.42165162,-53.43002839,43.53550611,126.1938177,-32.59862067,-30.24398658,-7.626039552,-6.738174726,-10.98098872,-7.055470642,41.10843612,2.798676291,-106.0239556,41.01578023,,0
3.7538,-5.278436714,-22.64984966,-31.96606965,-28.18400782,-28.87487201,-29.15380249,19.03549682,-53.84234872,44.26454976,124.5517576,-34.2464939,-33.38336306,-7.722903669,-6.442690706,-10.74493644,-7.05052199,41.41597291,2.615316858,-104.1410518,40.49659278,,0
3.7596,-5.455469081,-22.67465112,-31.59572909,-28.2568613,-29.10265791,-29.08196536,21.12278388,-54.19079491,42.13160063,121.9963357,-36.4105808,-35.79664537,-7.822404242,-6.162355365,-10.79947923,-7.207830435,41.18516153,1.219264748,-102.9724088,41.55003016,,0
3.7654,-5.5836992,-22.66104398,-31.35462047,-28.33299229,-29.34373873,-29.09674974,21.19168623,-55.41635257,41.50422895,121.3864608,-38.9372778,-38.41877365,-8.039869508,-5.829948071,-10.86369925,-7.37286236,40.58335874,1.469274039,-101.353322,41.85251717,,0
3.7712,-5.796987955,-22.64273125,-30.99637506,-28.23068723,-29.76887052,-29.37729696,21.74253163,-55.9437871,40.23869785,120.908086,-38.44498484,-40.06470751,-8.167976928,-5.510342537,-11.1589469,-7.489781119,40.48687754,1.807995593,-99.16673853,41.33054035,,0
3.777,-5.953150888,-22.75560845,-30.62433194,-28.17867159,-29.83125566,-29.40181704,21.97729235,-57.78453643,39.8567233,119.6071013,-38.21390931,-41.4016078,-8.125878529,-5.28049532,-11.6220401,-7.610163378,38.14459174,3.155142411,-98.30880739,40.41366231,,0
3.7828,-6.130148616,-22.730768,-30.31690594,-28.08915269,-29.65821897,-29.38131251,20.56036978,-56.93731502,38.71249525,118.7223346,-38.04048229,-42.64715678,-8.212896153,-5.041276845,-12.37973075,-7.735596946,36.6498877,5.043995865,-95.89130274,38.60936863,,0
3.7886,-6.240437728,-22.6250051,-29.92754058,-28.11897689,-29.52830216,-29.25211432,20.45469924,-58.80748824,38.93986728,116.3534159,-40.34156084,-45.73644118,-8.070809286,-4.844379187,-13.27663528,-7.749066903,35.01692191,7.543081069,-95.99862409,37.3657879,,0
3.7944,-6.334877796,-22.64643518,-29.53039116,-28.19072696,-29.49859256,-29.35551415,18.85677652,-60.07664122,35.77946908,113.2491493,-42.64778245,-49.43681216,-7.886949052,-4.718239831,-14.48770863,-7.777926963,33.00622649,9.788498854,-96.18153068,35.26951779,,0
3.8002,-6.365004363,-22.69458897,-29.02798998,-28.34158934,-29.54076128,-29.55678209,17.33715116,-61.35973277,34.35453053,112.4393047,-45.62362812,-53.22560466,-7.740704206,-4.693061525,-16.10441795,-7.681681743,31.77190001,12.35570731,-98.87280579,33.49802858,,0
3.806,-6.316042798,-22.66903233,-28.69677892,-28.50603658,-29.74393047,-29.84255691,15.73484216,-62.92640033,31.7194998,109.1551278,-48.5497099,-57.09309767,-7.533288327,-4.700458722,-17.88768254,-7.605023368,31.21487456,14.13411912,-104.5749781,32.21739864,,0
3.8118,-6.258977642,-22.7964346,-28.54051527,-28.85128816,-30.06500687,-30.43520012,13.82597279,-65.32024953,29.73472458,108.6502328,-51.35480258,-59.25595164,-7.310422115,-4.71893357,-19.54772697,-7.44898012,30.55994327,18.21276354,-116.2481392,31.19485076,,0
3.8176,-6.145181006,-22.99319555,-28.0521392,-29.03241561,-30.2743156,-30.74412528,13.05357591,-67.04247366,25.08716454,106.9404874,-52.60965783,-58.57256279,-7.093041982,-4.806266336,-20.29380201,-7.263694773,31.32177676,18.62176381,-136.3831713,31.10099046,,0
3.8234,-6.005208702,-23.27898721,-27.94246714,-29.34397312,-30.48322157,-30.92710727,11.83719243,-67.91742908,21.657576,106.8053541,-56.72383055,-62.71000766,-6.85088582,-4.953890479,-19.51877035,-7.049673852,31.4829228,21.08389194,-154.1867126,30.359259,,0
3.8292,-5.910449441,-23.53624893,-28.05837455,-29.44862639,-30.91828087,-31.04043618,11.14338379,-68.04393222,19.19626892,107.0874257,-56.29772193,-64.45069733,-6.676696608,-5.184544139,-17.99411578,-6.867919759,31.99028142,21.62861456,-164.9665783,30.34420684,,0
3.835,-5.790685072,-23.75468484,-28.07308971,-29.70612763,-31.23135537,-31.52313243,10.74939171,-68.2952534,15.98139144,106.9134226,-58.53987355,-65.69496139,-6.631718275,-5.419831454,-16.69624092,-6.745705907,32.78505893,21.73563332,-173.0016498,30.87896742,,0
3.8408,-5.705373817,-24.04571834,-28.08152995,-29.73800186,-31.25409599,-31.87160341,9.908699685,-69.00035168,13.49515782,108.29058,-58.25245114,-67.2946364,-6.494208254,-5.714358518,-15.22875497,-6.554477622,33.22311446,21.79670292,-176.198791,30.71416541,,0
3.8466,-5.564877913,-24.18674725,-27.88218158,-29.46001324,-31.4139564,-32.1548093,12.15304669,-67.40191865,11.78202208,109.5398401,-60.63557617,-67.70544323,-6.524930723,-6.015085281,-14.32837453,-6.414906457,35.23609267,20.87400931,-178.3309495,33.74427064,,0
3.8524,-5.611848342,-24.26479494,-28.13239445,-29.48592993,-31.52664794,-32.21718866,9.383653362,-67.58330063,9.833956964,108.8073939,-63.93971301,-69.0254497,-6.665698439,-6.411502262,-13.58601955,-6.450997915,34.0674475,18.35613225,-178.4020141,33.42680499,,0
3.8582,-5.56347569,-24.3433256,-28.18188298,-29.43786221,-31.8874737,-32.62861093,11.31291402,-66.66933651,6.811772547,107.2365228,-63.60227928,-69.77087017,-6.537459,-6.532804224,-13.26252323,-6.34147217,37.29611575,15.53118189,-176.8535349,34.23318828,,0
3.864,-5.616448302,-24.29393873,-28.11132037,-29.44328228,-32.09451834,-32.61455775,11.33093421,-68.42285019,5.214629004,107.0899264,-65.7518645,-72.47333486,-6.831943568,-6.692732782,-13.03992998,-6.489877746,36.71957204,13.48570108,-176.5415711,35.26311506,,0
3.8698,-5.609350106,-24.18896573,-28.23568117,-29.33821466,-32.71664558,-33.18335022,10.73784971,-68.43287458,4.15064487,106.2492685,-66.84236134,-76.22671624,-6.818711484,-6.868349218,-13.11075777,-6.568317222,35.78935994,10.23377144,-175.2238417,35.57819795,,0
3.8756,-5.740789589,-24.29284559,-28.26211092,-29.24807004,-32.89120489,-33.36075389,11.52202201,-68.80734694,3.109982382,105.2336222,-66.33916272,-74.97113799,-7.048847969,-6.802575364,-13.26771482,-6.634146074,36.57057633,6.068294622,-174.3555116,36.89612261,,0
3.8814,-5.823690262,-24.23179169,-27.97940152,-29.40334117,-33.00999339,-33.49019347,10.03747308,-69.29009416,1.100422861,104.5621762,-67.10326028,-78.85416394,-7.162476231,-6.693755312,-13.73957902,-6.732467863,35.1164469,3.031283644,-175.7161369,35.95979095,,0
3.8872,-5.97016137,-24.20543057,-28.00355135,-29.37636789,-33.17632748,-34.07219641,9.629038572,-68.30590894,0.095430995,104.1738741,-67.49383418,-80.87639392,-7.306817967,-6.473780082,-14.64440236,-6.989655536,33.63174347,0.71116428,-176.3426372,36.8923322,,0
3.893,-5.916769787,-24.40380857,-27.99229987,-29.35395782,-33.37923824,-34.42617019,7.955702874,-68.63102894,0.046856379,103.7746528,-68.44640896,-81.67668755,-7.397789879,-6.279558654,-15.58021643,-7.005563344,33.04001281,-1.836046365,179.7364126,35.48244094,,0
3.8988,-6.246990859,-24.37673281,-27.80189466,-29.18312215,-33.53398966,-35.00496533,7.574093611,-68.72589812,-1.159131112,101.7631635,-68.82555748,-82.6234145,-7.438337234,-5.970159524,-16.63255411,-7.219435793,29.95509892,-2.942657896,172.5922034,34.76683925,,0
3.9046,-6.155928598,-24.37016719,-27.48316705,-29.15681743,-33.96024749,-35.83739138,5.534873721,-67.91929163,-1.262752006,101.5400411,-68.80754766,-81.32017342,-7.335464412,-5.823214032,-17.45188182,-7.225217665,28.52477663,-2.832668564,162.4803723,33.40710219,,0
3.9104,-6.152593044,-24.34050924,-27.17712674,-29.0990761,-33.80178053,-35.82840276,4.75168953,-65.35079052,-0.741993775,99.97867149,-69.23478727,-83.63174742,-7.186499872,-5.575164417,-17.80619795,-7.200551933,27.07197585,-3.245754504,149.8249905,32.15172456,,0
3.9162,-6.078378144,-24.22522344,-26.94070327,-29.08150193,-33.89066293,-36.43866172,3.069683998,-65.23803316,-1.742620825,99.06374561,-69.73940867,-83.08706932,-7.11527562,-5.369876782,-17.55551103,-7.113420629,26.23833939,-2.319563078,136.1590287,30.29269594,,0
3.922,-5.946396309,-24.08026524,-26.57127938,-29.05857796,-33.91413345,-36.86325604,1.845620175,-65.83094051,-4.134733376,97.88606475,-71.50804993,-84.29545822,-6.796210381,-5.259882879,-16.41721661,-6.996907107,25.2721497,-1.298709685,125.845121,29.29128117,,0
3.9278,-5.80429439,-24.05413529,-26.26999676,-29.08356375,-34.06641514,-37.42095869,0.107778071,-66.7393604,-7.9800076,97.82071852,-73.11487771,-82.96473856,-6.673393438,-5.166629822,-14.96045948,-6.912721233,24.75907739,0.945747313,118.4305756,27.81184523,,0
3.9336,-5.659867958,-24.07114752,-26.1692888,-29.1291812,-34.50275206,-37.81102822,-0.139568192,-67.27783052,-11.77462791,95.75735558,-75.13960273,-83.30263708,-6.453085806,-5.08181264,-13.69346694,-6.750164528,25.26846001,1.534053514,115.5468402,27.68515848,,0
3.9394,-5.447309619,-24.24541662,-26.21083373,-29.17549209,-34.54444909,-38.09872431,-0.865641406,-67.98391382,-14.99586449,94.63442899,-74.32680003,-79.10266298,-6.340236041,-5.07595031,-12.48169482,-6.605079791,25.75039636,2.908548179,114.500646,27.32616573,,0
3.9452,-5.212225931,-24.23743681,-26.32618718,-29.46820495,-34.15517952,-37.9495961,-0.7282003,-68.11624064,-18.27657768,95.67557065,-76.84625201,-79.49142773,-6.210463264,-5.118233143,-11.68735314,-6.420081024,26.3589406,3.955160315,114.6707703,26.70115429,,0
3.951,-5.02813231,-24.30119289,-26.43427255,-29.37472622,-34.61546088,-38.53689902,-0.121835988,-67.62664656,-20.68223657,96.37266557,-80.98162267,-79.20793695,-6.125161042,-5.189832313,-10.96780589,-6.221211708,27.09999839,5.014103195,116.7033286,27.63449516,,0
3.9568,-4.917561542,-24.26283679,-26.4694872,-29.19078536,-35.49226864,-39.63180358,-0.116574126,-66.3391014,-23.00483242,96.88091334,-83.1224973,-78.92170519,-6.035710718,-5.277763209,-10.45223185,-6.208291011,28.43464577,5.891604442,118.6338034,26.673809,,0
3.9626,-4.823428967,-24.27527303,-26.62483406,-28.88555262,-35.79340131,-40.26560427,0.715956772,-65.69230442,-22.72100167,98.32397703,-80.74409278,-73.55683701,-6.135053275,-5.5425944,-10.27762388,-6.073671915,29.87290611,6.313673821,120.4607338,29.16911419,,0
3.9684,-4.700944935,-24.03107348,-26.70798816,-28.55944415,-35.56010664,-39.93496034,1.579468753,-64.21974273,-25.23179867,96.08175237,-82.21774652,-70.39108054,-6.280730462,-5.693996925,-10.03910824,-6.145458166,31.31879851,5.080074068,122.8301483,29.7415123,,0
3.9742,-4.629783243,-23.75986502,-26.70664188,-28.38070262,-36.08500158,-40.10912133,3.167686278,-64.68861251,-27.2984194,96.16278623,-86.08191254,-65.68880928,-6.319009858,-5.912316912,-10.09955751,-6.142891311,32.16385425,4.762479596,125.3571267,31.42114899,,0
3.98,-4.548263581,-23.58467758,-26.99210668,-28.1133181,-36.75135243,-39.87591947,4.490229098,-65.07142538,-28.23697319,94.24175706,-84.65070885,-58.5172142,-6.434137005,-6.014959891,-10.32301907,-6.148299019,32.94456083,3.385482201,126.6059911,32.63107152,,0
3.9858,-4.523583067,-23.49879029,-26.86235431,-27.91817095,-36.93631102,-39.94585201,6.204602609,-65.94563814,-29.66976729,91.95912329,-86.01752954,-57.58336036,-6.648598234,-6.100723782,-10.69068022,-6.208851551,31.97059112,1.605073908,128.4035918,32.5077614,,0
3.9916,-4.47302762,-23.1962135,-26.84209955,-27.61718437,-37.7270234,-39.78231336,6.861943312,-65.48329134,-31.60695235,90.25169736,-88.42598797,-56.50038069,-6.812128017,-6.137504116,-11.2023565,-6.361133443,32.82059526,-0.427218056,127.9800129,33.24886022,,0
3.9974,-4.546959291,-23.21839255,-26.94206856,-27.49099489,-38.5350169,-39.30943316,8.493119156,-66.69388606,-32.8863204,87.26580414,-85.47812357,-50.05496572,-7.024621767,-6.08861406,-11.87656229,-6.554056643,31.63883835,-2.9706926,126.8974093,33.37438235,,0
4.0032,-4.600668835,-23.11596768,-26.99759217,-27.44581995,-39.10377953,-39.13867683,9.960413808,-66.62422169,-32.99612092,85.75696302,-85.14861868,-49.90270455,-7.186638667,-6.022721386,-12.5083211,-6.666806996,31.88486157,-4.707476706,124.9931678,33.54679383,,0
4.009,-4.69969488,-22.93884004,-27.13927297,-27.35010133,-40.02755683,-38.76044044,11.65164703,-67.73347905,-33.85198739,83.24766602,-81.4391309,-45.92491682,-7.201054064,-5.902633441,-13.10475353,-6.85241845,29.57861422,-6.125935797,120.3183786,32.90534686,,0
4.0148,-4.64117247,-22.74397743,-27.04892041,-27.35212406,-40.23808387,-38.07109095,11.07179851,-68.5834648,-33.7133959,81.85860263,-74.50494632,-46.02886521,-7.213695428,-5.719907834,-13.89337967,-6.922716524,27.70891251,-7.763371855,114.7852653,31.51191252,,0
4.0206,-4.715414867,-22.60409855,-26.81675016,-27.22986322,-40.151696,-37.41435232,13.65739013,-69.02728965,-35.7360763,80.35923859,-73.52391971,-45.49242731,-7.157116001,-5.533383841,-14.28204223,-6.943742587,26.62509192,-8.476382499,107.8975246,30.25316086,,0
4.0264,-4.739404518,-22.51836719,-26.66401968,-27.13836364,-40.10141775,-37.16161438,13.78301799,-69.51080454,-36.00176308,77.90793746,-68.23326733,-46.05711621,-7.040808763,-5.297398909,-14.46901864,-6.987331635,25.35517666,-9.183036917,99.41962187,29.33658896,,0
4.0322,-4.831122143,-22.35003753,-26.58275865,-27.14076189,-39.42825501,-36.69308411,14.69236783,-70.86877334,-37.27527339,75.26458378,-71.82975084,-47.38155774,-6.879885026,-5.16869029,-14.20940819,-6.892198165,24.08656472,-9.63857117,91.64910263,27.71450788,,0
4.038,-4.831884538,-22.14105925,-26.37901103,-27.174407,-39.69694696,-36.54038209,15.72171558,-72.1058152,-40.405608,72.69192859,-73.30968534,-49.45957341,-6.613337018,-5.060638579,-13.67091315,-6.728085957,24.04066556,-9.858718659,85.41976549,26.82906897,,0
4.0438,-4.904634585,-22.05398036,-26.16425329,-27.2833223,-40.02032588,-36.57416194,15.91572697,-73.76591996,-42.34609799,71.54993147,-76.82157295,-53.13552947,-6.419923663,-4.908367572,-13.24502689,-6.654902044,23.50999261,-8.796301543,80.42903808,25.52199599,,0
4.0496,-4.951661099,-22.02008117,-26.15354741,-27.26170382,-40.73235416,-36.3485847,16.95965994,-74.57347487,-45.15985367,70.04865129,-73.34717338,-50.84407139,-6.176336379,-4.878994347,-12.75459533,-6.510892733,24.00149234,-8.158961736,77.60815338,25.10440032,,0
4.0554,-4.996811053,-21.92389765,-26.15873135,-27.45101864,-40.87147307,-35.90303693,16.83393594,-76.27573903,-46.28060666,68.40224201,-71.7324881,-53.72686787,-5.934165803,-4.862829157,-12.25317608,-6.26922946,24.40829953,-7.767004578,75.31413919,24.57216511,,0
4.0612,-5.096662721,-21.88084378,-26.13527901,-27.50086347,-41.83604082,-36.17218005,17.0222019,-76.66643331,-50.10881788,68.44257856,-71.68055818,-54.48668654,-5.757572927,-4.831567272,-12.02009392,-6.11713978,25.88836858,-6.771412933,75.57373656,24.88122679,,0
4.067,-5.12730754,-21.8534688,-26.33343659,-27.41618566,-42.38341793,-35.82910389,17.57983815,-78.60342147,-51.61909672,67.52397518,-62.34222975,-55.90546407,-5.719061812,-4.910370475,-11.79505195,-5.883251837,26.67683832,-6.56658791,75.35161804,25.91007796,,0
4.0728,-5.258615849,-21.76592632,-26.50267514,-27.47033028,-42.09008789,-35.68769584,16.6298283,-79.24942351,-53.19209252,66.63796981,-60.82953608,-56.94171768,-5.564602614,-5.024582785,-11.77010308,-5.73994512,27.85282666,-5.830053938,75.66448616,25.81714574,,0
4.0786,-5.369422707,-21.80335585,-26.53307487,-27.37804823,-41.59063525,-35.48515323,17.87610532,-80.27807443,-54.66617939,64.93660372,-60.85936568,-57.51574875,-5.521521889,-5.08205508,-11.87113463,-5.679241082,29.53648679,-6.013680388,75.4186035,27.39917658,,0
4.0844,-5.582183353,-21.65490704,-26.53297607,-27.30926888,-41.77622415,-35.24831284,16.90056977,-80.83518997,-55.98919908,63.38087466,-56.89036252,-60.45792558,-5.562280583,-5.265728242,-12.13420074,-5.676564485,30.19972725,-6.463432044,74.24558519,28.01895786,,0
4.0902,-5.757401055,-21.5805131,-26.74253056,-27.20064165,-41.65567539,-35.1198472,16.20124912,-82.36124105,-57.25255646,62.23872009,-53.70420581,-60.41318824,-5.629305568,-5.366097499,-12.58137559,-5.63857561,31.18890728,-6.479148341,72.15264831,29.53900218,,0
4.096,-5.880614235,-21.57861659,-26.72462095,-27.19922176,-41.89483265,-34.874495,14.96937672,-83.76846547,-58.68425822,59.93361639,-56.02083338,-66.18476929,-5.749487081,-5.524769725,-12.9526389,-5.702833169,32.00227315,-7.686698276,70.1668486,29.43285463,,0
4.1018,-6.024393788,-21.56062647,-26.7681752,-27.25028276,-42.01078068,-34.77663395,14.21637804,-84.95402614,-59.45496494,56.58867574,-54.05448792,-67.21976786,-5.858392745,-5.565750663,-13.39878801,-5.6888013,31.86859311,-9.641745278,65.73035832,30.72589304,,0
4.1076,-6.179505204,-21.59090303,-26.91682267,-27.37141088,-41.84744699,-34.61400823,12.25335255,-86.48604638,-60.74500699,54.98531696,-45.1838624,-69.81479687,-6.01389048,-5.636204317,-13.55499875,-5.776973294,32.59703922,-10.31481312,60.76649177,31.61287351,,0
4.1134,-6.242397934,-21.64032395,-26.87330781,-27.48598753,-41.54106312,-34.67983847,10.44047304,-88.03169334,-62.23667573,53.75119826,-44.83845118,-73.98333075,-6.098175554,-5.603793028,-13.56843498,-5.835047173,30.19631396,-11.70268709,53.6079781,31.28705053,,0
4.1192,-6.324179876,-21.68801879,-26.83584951,-27.6559756,-41.23018858,-34.73482564,7.959389554,-88.52176096,-61.6898715,52.46640512,-42.75363233,-76.50268678,-6.19465542,-5.529961012,-13.32793103,-5.97481531,30.10065361,-13.23103502,47.50530824,31.77335178,,0
